matchunitid,matchmakingid,evaluation,userid,teamflag,waittime,rank,tier,tsmu,tssigma,level,lineupoverall,usernbagroupid,isai,matchhitid,leaderboard,framerate,isautoplay,rotationoverall,timecheckid,rotationoverallstreet,poolindex,userteamvalue,competitionid,usertaggroupid,rotationoverallsmooth,rotationoverallstreetsmooth,lineupinstanceid
7764452336004980602,4,188,2489373834,1,17946,47,4,197121,10677,110,103,0,0,7764452637088893723,165089,60,0,93,1,103,0,50108800,2060025,0,9300,10300,1
7764452312634313980,4,188,729128135,1,19339,41,4,185811,10619,110,101,0,0,7764452637088893723,153951,60,0,92,1,99,0,12556040,2060025,0,9200,9900,1
7764449629487722429,4,221,190062387,1,179267,67,5,197133,10545,110,96,0,0,7764452637088893724,165496,30,0,83,4,95,0,51038400,2060025,0,8300,9500,17
7764448435453257773,4,221,1066007021,0,250437,110,7,249577,10602,110,127,0,0,7764452637088893724,217769,30,0,108,6,121,0,322139200,2060025,0,10800,12100,14
7764448299591363730,4,221,1456851008,0,258535,63,5,185598,10606,110,107,0,0,7764452637088893724,153779,30,0,99,6,104,0,18405120,2060025,0,9900,10400,21
7764452491244556274,4,188,2089142692,0,8693,41,4,206365,10624,110,107,0,0,7764452637088893723,174492,60,0,89,1,100,0,25346780,2060025,0,8900,10000,1
7764452255860224363,4,188,2863188065,0,22723,33,3,195604,10629,110,104,7764408221944120809,0,7764452637088893723,163717,60,0,96,1,102,0,20154600,2060025,0,9600,10200,1
7764452255860224363,4,188,2293741282,0,22723,28,3,176860,10785,110,104,7764408221944120809,0,7764452637088893723,144504,60,0,94,1,103,0,20744760,2060025,0,9400,10300,1
7764448481540269886,4,221,1158290147,1,247690,61,5,223425,10602,110,116,0,0,7764452637088893724,191618,30,0,107,6,115,0,125884640,2060025,0,10700,11500,1
7764450606022351921,4,221,1255703240,1,121061,78,6,160703,10618,110,100,7764450053382107051,0,7764452637088893724,128848,30,0,94,4,101,0,49951960,2060025,0,9400,10100,9
7764449944932941342,4,221,497349274,0,160465,70,5,158229,10508,110,109,0,0,7764452637088893724,126704,30,0,102,4,109,0,37056000,2060025,0,10200,10900,1
7764452178097831214,4,363,674657903,1,27852,28,3,162386,13005,110,102,0,0,7764452645376848824,123369,60,0,87,1,97,0,11179520,2060025,0,8700,9700,1
7764452313674499852,4,363,3798097223,0,19771,28,3,263797,12123,110,95,0,0,7764452645376848824,227428,60,0,87,1,93,0,11389120,2060025,0,8700,9300,7
7764452389926956361,4,363,3531381877,1,15226,12,2,178599,10296,110,104,7764452231366737312,0,7764452645376848824,147711,60,0,85,1,96,0,13436970,2060025,0,8500,9600,4
7764452389926956361,4,363,2602859181,1,15226,36,3,162715,10663,110,97,7764452231366737312,0,7764452645376848824,130726,60,0,86,1,95,0,15155200,2060025,0,8600,9500,1
7764452298927337640,4,363,3841090603,0,20650,11,2,256972,35330,36,101,0,0,7764452645376848824,150981,60,0,81,1,96,0,2241920,2060025,0,8100,9600,1
7764452127078314724,4,363,3105560380,0,30893,11,2,158027,28778,105,100,0,0,7764452645376848824,71693,60,0,80,1,100,0,2929840,2060025,0,8000,10000,1
7764452285857877437,4,171,894810594,1,21926,75,5,209713,10545,110,96,0,0,7764452653715113312,178076,60,0,85,1,94,0,17854500,2060025,0,8500,9400,3
7764452247488391782,4,171,3686575590,1,24213,54,4,168815,10347,110,95,7764443365631471876,0,7764452653715113312,137772,60,0,82,1,91,0,9057920,2060025,0,8200,9100,1
7764452247488391782,4,171,3691947728,1,24213,71,5,179216,10174,110,104,7764443365631471876,0,7764452653715113312,148692,60,0,88,1,97,0,9794000,2060025,0,8800,9700,1
7764452433128288390,4,101,603907448,1,13148,72,5,232008,10586,110,121,7764436513027927720,0,7764452653715113313,200249,60,0,110,1,115,0,85563520,2060025,0,11000,11500,1
7764452406184070867,4,101,2772158579,1,14754,64,5,202320,10546,110,120,0,0,7764452653715113313,170682,60,0,99,1,110,0,45165040,2060025,0,9900,11000,1
7764452509733058033,4,101,2877844938,0,8582,74,5,179289,10525,110,105,0,0,7764452653715113313,147713,60,0,93,1,107,0,14698890,2060025,0,9300,10700,1
7764452273442734885,4,101,1282013246,0,22666,69,5,257627,9766,110,111,0,0,7764452653715113313,228326,60,0,95,1,116,0,107456000,2060025,0,9500,11600,1
7764452390447038855,4,171,1757796634,0,15692,53,4,192431,10542,110,100,7764394093464667403,0,7764452653715113312,160803,60,0,81,1,96,0,4347720,2060025,0,8100,9600,1
7764452390447038855,4,171,1346612406,0,15692,61,5,211989,10618,110,95,7764394093464667403,0,7764452653715113312,180135,60,0,85,1,90,0,6922280,2060025,0,8500,9000,1
7764452228681127703,4,171,2132576911,0,25334,56,5,186946,10566,110,94,7764410759330292214,0,7764452653715113312,155247,60,0,89,1,94,0,5224440,2060025,0,8900,9400,1
7764452476530947666,4,101,1156565607,1,10561,93,6,222382,10553,110,124,0,0,7764452653715113313,190721,60,0,102,1,115,0,55807400,2060025,0,10200,11500,1
7764452360231285667,4,101,2143086400,0,17493,59,5,209680,10687,110,115,0,0,7764452653715113313,177618,60,0,103,1,109,0,37845420,2060025,0,10300,10900,1
7764452353604288223,4,210,2025909137,1,18888,64,5,183431,10480,110,99,0,0,7764452670492341996,151989,60,0,88,1,95,0,7701490,2060025,0,8800,9500,1
7764452331626120765,4,210,2422108134,1,20198,88,6,244246,10618,110,108,7764315446087138586,0,7764452670492341996,212391,60,0,91,1,99,0,14193280,2060025,0,9100,9900,2
7764452331626120765,4,210,3922563237,1,20198,77,6,215844,11324,108,98,7764315446087138586,0,7764452670492341996,181872,60,0,83,1,93,0,7943440,2060025,0,8300,9300,1
7764452343487619952,4,210,2996508623,0,19491,70,5,230612,10545,110,104,0,0,7764452670492341996,198974,60,0,95,1,101,0,33702310,2060025,0,9500,10100,6
7764452199891433013,4,210,2951460673,0,28050,87,6,229061,10567,110,98,0,0,7764452670492341996,197358,60,0,97,1,100,0,34563840,2060025,0,9700,10000,11
7764452541190339327,4,197,1183152478,1,7707,106,7,209140,10503,110,121,0,0,7764452670492341997,177629,60,0,98,1,112,2,34578080,2060025,0,9800,11200,1
7764452182359237879,4,197,2824324178,0,29095,122,7,267934,10508,110,120,7764452039334697620,0,7764452670492341997,236410,60,0,99,1,112,2,98523200,2060025,0,9900,11200,9
7764452182359237879,4,197,1975950148,0,29095,73,5,225763,10587,110,129,7764452039334697620,0,7764452670492341997,194000,60,0,109,1,125,2,96410960,2060025,0,10900,12500,1
7764452527969878551,4,210,2654573151,0,8495,69,5,199921,10518,110,119,0,0,7764452670492341996,168365,60,0,86,1,103,0,34834340,2060025,0,8600,10300,3
7764452511830204826,4,197,3088272735,1,9457,118,7,291223,10364,110,127,0,0,7764452670492341997,260129,60,0,90,1,109,2,223232000,2060025,0,9000,10900,18
7764452248864116756,4,197,1085434451,1,25131,116,7,254604,10571,110,120,0,0,7764452670492341997,222888,60,0,104,1,116,2,130304000,2060025,0,10400,11600,7
7764452464451346692,4,197,3116906534,0,12281,95,6,248854,10554,110,126,0,0,7764452670492341997,217191,60,0,112,1,119,2,267599980,2060025,0,11200,11900,1
7764452094379522232,4,61,2950392876,1,35343,133,9,232310,10623,110,116,0,0,7764452687336657499,200438,60,0,102,1,113,2,72266460,2060025,0,10200,11300,14
7764451391665830461,4,61,1013671049,0,77228,173,9,266022,10392,110,121,0,0,7764452687336657499,234845,60,0,106,2,118,2,226934400,2060025,0,10600,11800,2
7764452224738489468,4,229,786529224,0,27573,139,9,242193,10576,110,115,0,0,7764452687336657500,210464,60,0,105,1,113,3,92007360,2060025,0,10500,11300,1
7764452123236333793,4,229,1758102527,0,33623,146,9,226542,10505,110,121,0,0,7764452687336657500,195026,60,0,92,1,121,3,137457920,2060025,0,9200,12100,8
7764452179641326260,4,61,583484863,0,30261,226,9,248349,10530,110,125,0,0,7764452687336657499,216756,60,0,111,1,125,2,226780160,2060025,0,11100,12500,1
7764452059399018345,4,61,2913560670,0,37428,167,9,235982,10474,110,125,0,0,7764452687336657499,204558,60,0,89,1,125,2,58902550,2060025,0,8900,12500,1
7764452456666722663,4,61,1021486234,1,13749,232,9,270327,10560,110,128,0,0,7764452687336657499,238645,60,0,78,1,128,2,363664560,2060025,0,7800,12800,24
7764452094379522233,4,61,853274411,1,35343,159,9,250758,10615,110,136,0,0,7764452687336657499,218912,60,0,88,1,136,2,556159360,2060025,0,8800,13600,52
7764452451516119842,4,229,1589658725,1,14056,141,9,271727,10646,110,135,7764451696878169148,0,7764452687336657500,239788,60,0,115,1,126,3,634880000,2060025,0,11500,12600,1
7764452451516119842,4,229,2429945361,1,14056,143,9,270168,10479,110,110,7764451696878169148,0,7764452687336657500,238729,60,0,95,1,113,3,198309100,2060025,0,9500,11300,7
7764452058543378268,4,229,3097168006,1,37479,132,9,210052,10107,110,107,0,0,7764452687336657500,179730,60,0,92,1,105,3,34558080,2060025,0,9200,10500,1
7764452002339706045,4,229,1041390616,0,40829,151,9,246890,10527,110,101,0,0,7764452687336657500,215307,60,0,97,1,101,3,35640660,2060025,0,9700,10100,6
7764452293676063328,4,0,2195818525,0,24960,1,1,121632,51757,81,80,7764451844853213663,0,7764452712435381674,-33638,60,0,71,1,76,6,592140,2060025,0,7100,7600,1
7764452293676063328,4,0,259152316,0,24960,1,1,190669,42569,64,79,7764451844853213663,0,7764452712435381674,62960,30,0,65,1,78,6,0,2060025,0,6500,7800,1
7764452293676063328,4,0,3177732409,0,24960,1,1,219694,47495,36,80,7764451844853213663,0,7764452712435381674,77208,60,0,70,1,78,6,386690,2060025,0,7000,7800,1
7764452072216811965,4,102,2716302403,1,38660,41,4,235085,10406,110,97,0,0,7764452720823976787,203864,60,0,75,1,88,0,16264880,2060025,0,7500,8800,1
7764452485942961288,4,102,1578094662,0,14000,36,3,181254,10973,110,92,0,0,7764452720823976787,148332,60,0,88,1,92,0,9145600,2060025,0,8800,9200,1
7764452462589082159,4,102,2912366481,0,15392,29,3,161156,11009,108,98,0,0,7764452720823976787,128127,60,0,84,1,94,0,9419420,2060025,0,8400,9400,1
7764451809871481996,4,102,1528162210,0,54297,53,4,223337,10286,110,91,0,0,7764452720823976787,192477,60,0,83,2,88,0,13521920,2060025,0,8300,8800,2
7764452418498557957,4,0,3672744122,0,18020,3,1,194997,35454,102,85,0,0,7764452720823976788,88633,60,0,74,1,82,4,2933500,2060025,0,7400,8200,1
7764452216584755398,4,102,3664536795,1,30055,38,4,137744,10698,110,96,0,0,7764452720823976787,105649,60,0,80,1,88,0,3764800,2060025,0,8000,8800,1
7764451930197683849,4,102,1213530142,1,47125,54,4,200882,10570,110,95,0,0,7764452720823976787,169170,60,0,88,2,94,0,4708640,2060025,0,8800,9400,4
7764452616855572761,4,222,411951236,1,7198,58,5,209332,10629,110,120,7764371143172698073,0,7764452737617983243,177443,60,0,105,1,116,0,63572360,2060025,0,10500,11600,1
7764452616855572761,4,222,3339637841,1,7198,77,6,218314,10677,110,109,7764371143172698073,0,7764452737617983243,186282,60,0,85,1,98,0,12729030,2060025,0,8500,9800,1
7764452462756845130,4,222,415159023,0,16383,58,5,184205,10362,110,110,0,0,7764452737617983243,153117,60,0,100,1,107,0,93587200,2060025,0,10000,10700,15
7764452311627694067,4,222,1337673265,1,25391,84,6,233625,10440,110,113,0,0,7764452737617983243,202304,60,0,100,1,108,0,41954560,2060025,0,10000,10800,1
7764452389088093478,4,222,1455824683,0,20774,91,6,256287,10186,110,127,7764443426381784263,0,7764452737617983243,225726,60,0,101,1,114,0,60408200,2060025,0,10100,11400,1
7764452452354972893,4,217,3935817356,1,17003,20,2,141198,13523,109,94,0,0,7764452737617983244,100627,60,0,81,1,92,0,8771800,2060025,0,8100,9200,1
7764452339746299684,4,217,3398900370,1,23715,16,2,201321,10559,110,95,7764423416213014532,0,7764452737617983244,169642,60,0,73,1,87,0,5889270,2060025,0,7300,8700,1
7764452207843820503,4,222,1420471582,0,31577,57,5,236062,10535,110,121,7764172911977051870,0,7764452737617983243,204454,60,0,102,1,116,0,64753520,2060025,0,10200,11600,1
7764452513356935890,4,217,3893561369,1,13367,31,3,194941,12826,104,95,0,0,7764452737617983244,156462,60,0,74,1,88,0,5317360,2060025,0,7400,8800,1
7764452450996016554,4,217,339628358,0,17084,24,3,153324,10823,110,104,7764362428080068657,0,7764452737617983244,120853,60,0,80,1,99,0,10043570,2060025,0,8000,9900,1
7764452450996016554,4,217,2934362479,0,17084,34,3,188564,10684,110,86,7764362428080068657,0,7764452737617983244,156511,60,0,71,1,84,0,5031440,2060025,0,7100,8400,1
7764452183214868107,4,217,644710763,0,33045,19,2,152923,10324,110,98,0,0,7764452737617983244,121949,60,0,81,1,90,0,3151260,2060025,0,8100,9000,1
7764452501243787994,4,78,3247676016,1,15591,59,5,186481,10730,110,93,7764394020987096980,0,7764452762817358291,154290,60,0,89,1,92,0,6873880,2060025,0,8900,9200,1
7764452279767749579,4,78,2370177832,0,28792,39,4,166287,10529,110,96,0,0,7764452762817358291,134699,60,0,89,1,94,0,17090200,2060025,0,8900,9400,6
7764450424257993349,4,78,536412783,0,139389,62,5,185846,11092,110,89,0,0,7764452762817358291,152568,60,0,80,4,87,0,4337900,2060025,0,8000,8700,1
7764452392158322144,4,78,1340345506,1,22093,71,5,188910,11464,110,94,0,0,7764452762817358291,154516,60,0,87,1,94,0,13518720,2060025,0,8700,9400,1
7764452391470452645,4,78,2512536815,1,22134,37,4,185686,10450,110,100,0,0,7764452762817358291,154335,60,0,87,1,94,0,14855730,2060025,0,8700,9400,1
7764452316744729489,4,78,2996157716,0,26588,52,4,227831,10472,110,98,0,0,7764452762817358291,196414,60,0,86,1,92,0,7212980,2060025,0,8600,9200,3
7764452648279309946,4,200,1792601511,0,7330,25,3,176959,10584,110,99,7764452498980082908,0,7764452771256303372,145205,60,0,84,1,94,0,35457790,2060025,0,8400,9400,6
7764452648279309946,4,200,2741941720,0,7330,69,5,213567,10554,110,103,7764452498980082908,0,7764452771256303372,181905,60,0,97,1,102,0,34463600,2060025,0,9700,10200,7
7764452489701049479,4,200,2491832168,1,16782,65,5,235166,13883,109,93,0,0,7764452771256303372,193515,60,0,84,1,92,0,5387950,2060025,0,8400,9200,1
7764452611201661549,4,76,3060523493,1,9540,24,3,158550,10671,110,103,0,0,7764452771256303373,126536,60,0,96,1,103,0,19239680,2060025,0,9600,10300,1
7764452366052971400,4,200,1641815156,1,24152,44,4,192294,10455,110,97,0,0,7764452771256303372,160926,60,0,94,1,97,0,22267520,2060025,0,9400,9700,1
7764452260104855691,4,76,1317372936,0,30467,15,2,161139,9926,110,101,0,0,7764452771256303373,131359,60,0,92,1,96,0,27478160,2060025,0,9200,9600,1
7764452256548077912,4,200,1359658978,1,30679,41,4,199852,11253,110,95,0,0,7764452771256303372,166092,60,0,87,1,92,0,10405200,2060025,0,8700,9200,1
7764452237908598526,4,200,1353141837,0,31790,40,4,210016,10508,110,98,0,0,7764452771256303372,178491,60,0,88,1,96,0,25262100,2060025,0,8800,9600,1
7764452194120058683,4,76,1292754713,0,34400,28,3,182681,10599,110,103,0,0,7764452771256303373,150882,60,0,88,1,97,0,9539380,2060025,0,8800,9700,1
7764452265205134159,4,76,3786766910,1,30163,17,2,169512,9702,110,103,0,0,7764452771256303373,140403,60,0,91,1,99,0,18271520,2060025,0,9100,9900,1
7764452184070505527,4,76,1579069217,1,34999,21,2,173490,10557,110,103,0,0,7764452771256303373,141817,60,0,97,1,102,0,24896640,2060025,0,9700,10200,1
7764452156522322373,4,76,1589799878,0,36641,34,3,154168,10605,110,109,0,0,7764452771256303373,122353,60,0,93,1,103,0,14627820,2060025,0,9300,10300,1
7764452643850113846,4,103,531020345,1,8095,24,3,178242,10638,110,105,7764398096994932829,0,7764452779661680683,146327,60,0,79,1,105,0,7723730,2060025,0,7900,10500,1
7764452561457209043,4,103,577137969,0,13006,40,4,222685,9938,110,108,0,0,7764452779661680683,192870,60,0,92,1,98,0,7911590,2060025,0,9200,9800,21
7764452385430658493,4,244,2196192347,0,23498,54,4,192167,10493,110,110,7764271802055550360,0,7764452779661680684,160686,60,0,93,1,105,0,45825600,2060025,0,9300,10500,1
7764452385430658493,4,244,3483544645,0,23498,26,3,185833,10267,110,110,7764271802055550360,0,7764452779661680684,155030,60,0,92,1,109,0,15600400,2060025,0,9200,10900,29
7764452671012422735,4,250,1352951318,0,6476,24,3,166110,11673,110,90,7764429816771267801,0,7764452779661680685,131090,60,0,81,1,88,0,3551770,2060025,0,8100,8800,1
7764452671012422735,4,250,1845379693,0,6476,12,2,255892,33221,101,80,7764429816771267801,0,7764452779661680685,156228,60,0,76,1,79,0,1534920,2060025,0,7600,7900,1
7764452541710419389,4,245,3352817746,1,14183,53,4,222946,10635,110,104,7764444131293286756,0,7764452779661680686,191041,60,0,95,1,102,0,16274240,2060025,0,9500,10200,1
7764452541710419389,4,245,2372105198,1,14183,22,3,125104,12000,104,91,7764444131293286756,0,7764452779661680686,89103,60,0,67,1,91,0,1337600,2060025,0,6700,9100,3
7764452516762698755,4,245,2258161239,1,15670,25,3,215424,10778,110,109,0,0,7764452779661680686,183090,60,0,97,1,106,0,25068840,2060025,0,9700,10600,1
7764452620261345741,4,245,1344839887,0,9501,51,4,157031,10630,110,91,7764379167832562465,0,7764452779661680686,125139,60,0,85,1,90,0,14987560,2060025,0,8500,9000,1
7764452620261345741,4,245,1240577903,0,9501,23,3,215829,10262,110,106,7764379167832562465,0,7764452779661680686,185043,60,0,93,1,103,0,27316480,2060025,0,9300,10300,8
7764452618902399012,4,103,2598079262,1,9582,43,4,146499,10376,110,99,0,0,7764452779661680683,115370,60,0,95,1,98,0,17158040,2060025,0,9500,9800,10
7764452525251971307,4,103,3543837908,1,15164,33,3,246340,10508,110,107,0,0,7764452779661680683,214815,60,0,99,1,105,0,33571140,2060025,0,9900,10500,1
7764452361137247018,4,103,2664843083,0,24946,30,3,164800,10334,110,104,0,0,7764452779661680683,133796,60,0,97,1,103,0,32365760,2060025,0,9700,10300,4
7764452283509069275,4,103,1764992257,0,29573,41,4,184838,10203,110,103,0,0,7764452779661680683,154229,60,0,96,1,100,0,24270720,2060025,0,9600,10000,7
7764452550417806034,4,244,1873923368,1,13664,45,4,224581,10566,110,117,7764414537123123805,0,7764452779661680684,192880,60,0,94,1,107,0,12551440,2060025,0,9400,10700,1
7764452413918374740,4,244,997234674,1,21800,44,4,154601,10390,110,94,7764362223851022546,0,7764452779661680684,123429,60,0,85,1,91,0,18600900,2060025,0,8500,9100,1
7764452413918374740,4,244,2558288430,1,21800,30,3,151519,10583,110,111,7764362223851022546,0,7764452779661680684,119769,60,0,91,1,105,0,11138320,2060025,0,9100,10500,1
7764452404489569152,4,244,2842506169,0,22362,28,3,154596,10529,110,104,0,0,7764452779661680684,123009,60,0,99,1,104,0,34001920,2060025,0,9900,10400,1
7764452648614839934,4,250,1335681953,1,7811,40,4,228959,10603,110,100,0,0,7764452779661680685,197150,60,0,82,1,92,0,38414800,2060025,0,8200,9200,2
7764452620261345740,4,250,928339475,1,9501,22,3,124499,10706,110,96,7764423255420203800,0,7764452779661680685,92381,60,0,86,1,94,0,5588510,2060025,0,8600,9400,1
7764452620261345740,4,250,2173218494,1,9501,23,3,142833,10890,108,84,7764423255420203800,0,7764452779661680685,110162,60,0,70,1,80,0,1201290,2060025,0,7000,8000,1
7764452612946493025,4,250,1098731711,0,9937,24,3,173105,15762,105,95,0,0,7764452779661680685,125817,60,0,78,1,89,0,3587400,2060025,0,7800,8900,1
7764452453613268532,4,245,3676597574,0,19434,30,3,189221,10355,110,106,0,0,7764452779661680686,158155,60,0,92,1,102,0,15074560,2060025,0,9200,10200,1
7764451489879640710,4,212,954477381,0,76877,88,6,239540,10376,110,122,0,0,7764452779661680687,208410,60,0,109,1,119,1,66658360,2060025,0,10900,11900,9
7764451991535185332,4,212,185812919,0,46976,39,4,204228,10703,110,99,7764255490726064405,0,7764452779661680687,172119,60,0,89,1,96,1,13778680,2060025,0,8900,9600,1
7764451991535185332,4,212,2221262996,0,46976,76,6,192662,10641,110,112,7764255490726064405,0,7764452779661680687,160737,60,0,88,1,101,1,46431010,2060025,0,8800,10100,1
7764452662841925431,4,196,2862417105,1,7460,73,5,189370,10661,110,104,0,0,7764452787999965107,157385,60,0,95,1,103,0,33035440,2060025,0,9500,10300,1
7764452396587503838,4,196,616435223,0,23330,41,4,195072,11390,110,120,0,0,7764452787999965107,160900,60,0,96,1,108,0,108830560,2060025,0,9600,10800,1
7764452651668305714,4,196,1514645155,1,8126,59,5,227556,10444,110,108,0,0,7764452787999965107,196223,60,0,100,1,106,0,72204800,2060025,0,10000,10600,1
7764452482201642332,4,196,943420823,1,18227,65,5,230710,10515,110,108,0,0,7764452787999965107,199164,60,0,99,1,107,0,68931840,2060025,0,9900,10700,12
7764452630965208554,4,196,1514196469,0,9360,58,5,291430,10209,110,121,7764426923439705666,0,7764452787999965107,260801,60,0,92,1,106,0,161897600,2060025,0,9200,10600,23
7764452630965208554,4,196,1009659163,0,9360,44,4,179246,10440,110,95,7764426923439705666,0,7764452787999965107,147923,60,0,85,1,92,0,7367520,2060025,0,8500,9200,1
7764452368116571804,4,223,1550495708,1,26024,237,9,290583,10640,110,129,7764451396867997378,0,7764452804726838774,258662,60,0,110,1,125,2,325975200,2060025,0,11000,12500,9
7764452368116571804,4,223,1542435830,1,26024,282,9,288130,10719,110,124,7764451396867997378,0,7764452804726838774,255971,60,0,98,1,109,2,207763860,2060025,0,9800,10900,15
7764452426484508363,4,223,260856450,0,22545,138,9,275344,10333,110,127,0,0,7764452804726838774,244345,60,0,106,1,117,2,378932950,2060025,0,10600,11700,1
7764452104395511090,4,223,3037619147,1,41743,134,9,252791,10637,110,129,0,0,7764452804726838774,220879,60,0,92,2,110,2,57319290,2060025,0,9200,11000,1
7764452073928090032,4,223,5661704,0,43559,203,9,261893,10581,110,126,7764404699282411416,0,7764452804726838774,230147,60,0,88,2,126,2,266895980,2060025,0,8800,12600,1
7764452073928090032,4,223,1309531008,0,43559,190,9,258161,10241,110,136,7764404699282411416,0,7764452804726838774,227437,60,0,84,2,136,2,549370240,2060025,0,8400,13600,30
7764452722686258028,4,0,1738874857,0,6392,10,2,159591,10342,110,77,0,0,7764452829926221756,128564,60,0,72,1,100,4,3341290,2060025,0,7200,10000,1
7764451687381035438,4,133,45561000,0,70098,57,5,238022,10236,110,125,0,0,7764452863430314475,207311,60,0,112,1,120,1,147177600,2060025,0,11200,12000,1
7764451664916336703,4,133,576779797,0,71437,90,6,253810,10506,110,113,7764445439496699087,0,7764452863430314475,222289,60,0,85,1,100,1,28083400,2060025,0,8500,10000,1
7764451854364659415,4,133,850773308,0,60145,47,4,182199,10508,110,104,0,0,7764452863430314475,150672,60,0,93,1,101,1,14437120,2060025,0,9300,10100,1
7764452496160286255,4,207,3454927577,1,22393,23,3,169698,10560,110,90,0,0,7764452871852475535,138017,60,0,87,1,90,0,13728760,2060025,0,8700,9000,1
7764452473813033106,4,207,1078873294,1,23725,19,2,141877,14432,110,86,0,0,7764452871852475535,98579,60,0,76,1,86,0,1744300,2060025,0,7600,8600,1
7764452569980036597,4,207,3362258316,0,17993,24,3,224871,10284,110,89,0,0,7764452871852475535,194019,60,0,77,1,85,0,5695300,2060025,0,7700,8500,1
7764452761626179113,4,207,3361710763,1,6570,25,3,214761,24565,104,87,0,0,7764452871852475535,141066,60,0,79,1,86,0,3024790,2060025,0,7900,8600,1
7764452473628486977,4,207,1984960763,0,23736,27,3,150845,13052,110,93,7764393414608163382,0,7764452871852475535,111688,60,0,90,1,92,0,11519680,2060025,0,9000,9200,5
7764452473628486977,4,207,2316901019,0,23736,6,1,178427,31685,104,80,7764393414608163382,0,7764452871852475535,83372,60,0,74,1,78,0,1105520,2060025,0,7400,7800,1
7764452532868826848,4,268,1377879415,0,20707,80,6,247148,10140,110,126,7764433251839137907,0,7764452880274637543,216726,60,0,89,1,108,0,76566000,2060025,0,8900,10800,4
7764452532868826848,4,268,409156107,0,20707,72,5,244693,10459,110,117,7764433251839137907,0,7764452880274637543,213314,60,0,93,1,110,0,84614700,2060025,0,9300,11000,1
7764452682387376987,4,268,2572429494,1,11795,58,5,222338,10601,110,104,7764440596803646139,0,7764452880274637543,190535,60,0,90,1,101,0,11718330,2060025,0,9000,10100,1
7764452682387376987,4,268,3080887002,1,11795,54,4,168020,10650,110,118,7764440596803646139,0,7764452880274637543,136067,60,0,93,1,111,0,40526400,2060025,0,9300,11100,1
7764452408398665917,4,268,772308581,1,28126,81,6,221712,10547,110,122,0,0,7764452880274637543,190068,60,0,107,1,116,0,90804800,2060025,0,10700,11600,11
7764452340937482398,4,268,932420477,0,32147,63,5,196458,10538,110,124,0,0,7764452880274637543,164841,60,0,105,1,117,0,64402000,2060025,0,10500,11700,1
7764452466833709385,4,210,648095384,1,25646,29,3,214633,10453,110,117,7764429280537879340,0,7764452897102194620,183272,60,0,101,1,113,0,80697660,2060025,0,10100,11300,1
7764452466833709385,4,210,1547005060,1,25646,33,3,202227,10548,110,124,7764429280537879340,0,7764452897102194620,170581,60,0,108,1,116,0,121977600,2060025,0,10800,11600,2
7764452076646000766,4,210,1799431763,1,48903,16,2,138709,10499,110,111,0,0,7764452897102194620,107209,60,0,97,2,107,0,26950200,2060025,0,9700,10700,14
7764452668109966288,4,192,2492445575,1,13649,76,6,180693,10062,110,110,0,0,7764452897102194621,150505,60,0,90,1,102,0,6198260,2060025,0,9000,10200,1
7764452433816142043,4,192,3145473093,0,27614,122,7,205259,10424,110,113,0,0,7764452897102194621,173985,60,0,97,1,106,0,41333120,2060025,0,9700,10600,1
7764452373955037203,4,210,3143880454,0,31182,23,3,164500,10589,110,121,0,0,7764452897102194620,132731,60,0,101,1,112,0,57249200,2060025,0,10100,11200,1
7764452256363542355,4,210,2464719439,0,38191,15,2,178808,10585,110,113,0,0,7764452897102194620,147051,60,0,85,1,113,0,27275420,2060025,0,8500,11096,1
7764451967610869990,4,210,1299174094,0,55402,13,2,186786,10648,110,112,0,0,7764452897102194620,154839,60,0,78,2,112,0,18724220,2060025,0,7800,11200,7
7764452781691724814,4,192,916784868,1,6879,52,4,207394,10502,110,110,7764444691350291489,0,7764452897102194621,175887,60,0,105,1,110,0,45412320,2060025,0,10500,11000,5
7764452781691724814,4,192,1310268765,1,6879,95,6,206747,10550,110,104,7764444691350291489,0,7764452897102194621,175096,60,0,97,1,103,0,23985440,2060025,0,9700,10300,7
7764452723021801169,4,192,2428217551,0,10376,86,6,192624,10510,110,109,0,0,7764452897102194621,161093,60,0,101,1,109,0,38161680,2060025,0,10100,10900,1
7764452548891074838,4,192,786531512,0,20755,88,6,221281,10025,110,106,0,0,7764452897102194621,191204,60,0,97,1,106,0,26190920,2060025,0,9700,10600,1
7764452328052582716,4,242,821631297,0,34411,57,5,326730,10249,110,128,0,0,7764452905373363960,295983,60,0,115,1,125,0,620811520,2060025,0,11500,12500,2
7764452393517283972,4,242,390238159,1,30509,96,6,259815,10275,110,134,7764449136188461841,0,7764452905373363960,228987,60,0,122,1,129,0,851584000,2060025,0,12200,12900,22
7764452393517283972,4,242,3436915930,1,30509,88,6,207006,10453,110,82,7764449136188461841,0,7764452905373363960,175645,60,0,86,1,112,0,97211360,2060025,0,8600,11200,24
7764452349493868984,4,242,1559403890,1,33133,85,6,243042,10592,110,129,0,0,7764452905373363960,211263,60,0,116,1,125,0,166172800,2060025,0,11600,12500,1
7764452475675296473,4,242,1037427297,0,25612,93,6,223580,10562,110,122,0,0,7764452905373363960,191892,60,0,103,1,115,0,57817600,2060025,0,10300,11500,1
7764451861729866491,4,242,1034580681,0,62206,64,5,224272,9945,110,129,7764225447144599545,0,7764452905373363960,194437,60,0,109,2,121,0,87928320,2060025,0,10900,12100,1
